"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",17340,3234,3315,24258
"Tolerant",3272,195052,57863,23950
"Vulnerable",883,46439,106131,18525
"Unclassified",9823,12478,25673,124913
