"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,2
"GM",1,0,6,27
"Tolerant",3,12,28,234
"Vulnerable",2,13,2210,4421
"Unclassified",19,95,4586,14749
